Id,Weekly_Sales
38_94_2013-04-26,20209.956666666665
38_94_2013-05-03,20209.956666666665
38_94_2013-05-10,20209.956666666665
38_94_2013-05-17,20209.956666666665
38_94_2013-05-24,20209.956666666665
38_94_2013-05-31,25324.289999999997
38_94_2013-06-07,20209.956666666665
38_94_2013-06-14,20209.956666666665
38_94_2013-06-21,20209.956666666665
38_94_2013-06-28,20209.956666666665
38_94_2013-07-05,20209.956666666665
38_94_2013-07-12,20209.956666666665
38_94_2013-07-19,20209.956666666665
38_94_2013-07-26,20209.956666666665
38_95_2012-11-02,44383.7
38_95_2012-11-09,42174.32
38_95_2012-11-16,39427.744999999995
38_95_2012-11-23,48142.73333333334
38_95_2012-11-30,45239.52
38_95_2012-12-07,41671.17333333333
38_95_2012-12-14,40291.125
38_95_2012-12-21,45457.45
38_95_2012-12-28,44875.32
38_95_2013-01-04,41456.806666666664
38_95_2013-01-11,41456.806666666664
38_95_2013-01-18,41456.806666666664
38_95_2013-01-25,43853.9
38_95_2013-02-01,38933.265
38_95_2013-02-08,35998.88
38_95_2013-02-15,39820.96
38_95_2013-02-22,43855.380000000005
38_95_2013-03-01,41456.806666666664
38_95_2013-03-08,38807.5
38_95_2013-03-15,38492.255000000005
38_95_2013-03-22,41456.806666666664
38_95_2013-03-29,42420.83
38_95_2013-04-05,40694.865
38_95_2013-04-12,41621.13
38_95_2013-04-19,41084.31333333333
38_95_2013-04-26,47993.56
38_95_2013-05-03,43341.07
38_95_2013-05-10,42436.880000000005
38_95_2013-05-17,37739.98
38_95_2013-05-24,48868.95
38_95_2013-05-31,41456.806666666664
38_95_2013-06-07,43909.915
38_95_2013-06-14,43734.185
38_95_2013-06-21,45681.19
38_95_2013-06-28,50468.98
38_95_2013-07-05,41456.806666666664
38_95_2013-07-12,42209.51
38_95_2013-07-19,44827.18
38_95_2013-07-26,47327.53
38_96_2012-11-02,11387.55
38_96_2012-11-09,11387.55
38_96_2012-11-16,11387.55
38_96_2012-11-23,13126.53
38_96_2012-11-30,11387.55
38_96_2012-12-07,11387.55
38_96_2012-12-14,11387.55
38_96_2012-12-21,12549.849999999999
38_96_2012-12-28,12902.505000000001
38_96_2013-01-04,11387.55
38_96_2013-01-11,6776.96
38_96_2013-01-18,11387.55
38_96_2013-01-25,11387.55
38_96_2013-02-01,10762.9
38_96_2013-02-08,13126.53
38_96_2013-02-15,11387.55
38_96_2013-02-22,9867.02
38_96_2013-03-01,11387.55
38_96_2013-03-08,11387.55
38_96_2013-03-15,11371.89
38_96_2013-03-22,11210.509999999998
38_96_2013-03-29,11387.55
38_96_2013-04-05,11387.55
38_96_2013-04-12,11387.55
38_96_2013-04-19,11335.64
38_96_2013-04-26,13420.18
38_96_2013-05-03,11388.373333333335
38_96_2013-05-10,11387.55
38_96_2013-05-17,11387.55
38_96_2013-05-24,12508.513333333334
38_96_2013-05-31,12939.005000000001
38_96_2013-06-07,11387.55
38_96_2013-06-14,11387.55
38_96_2013-06-21,11387.55
38_96_2013-06-28,13078.835
38_96_2013-07-05,11387.55
38_96_2013-07-12,12631.769999999999
38_96_2013-07-19,12502.16
38_96_2013-07-26,14236.486666666666
38_97_2012-11-02,5750.793333333334
38_97_2012-11-09,5750.793333333334
38_97_2012-11-16,5750.793333333334
38_97_2012-11-23,5750.793333333334
38_97_2012-11-30,5750.793333333334
38_97_2012-12-07,5750.793333333334
38_97_2012-12-14,5750.793333333334
38_97_2012-12-21,5750.793333333334
38_97_2012-12-28,5750.793333333334
38_97_2013-01-04,5750.793333333334
38_97_2013-01-11,5750.793333333334
38_97_2013-01-18,9496.77
38_97_2013-01-25,5750.793333333334
38_97_2013-02-01,5750.793333333334
38_97_2013-02-08,5750.793333333334
38_97_2013-02-15,5750.793333333334
38_97_2013-02-22,5750.793333333334
38_97_2013-03-01,5750.793333333334
38_97_2013-03-08,5750.793333333334
38_97_2013-03-15,5750.793333333334
38_97_2013-03-22,5750.793333333334
38_97_2013-03-29,5750.793333333334
38_97_2013-04-05,5750.793333333334
38_97_2013-04-12,5750.793333333334
38_97_2013-04-19,5737.356666666667
38_97_2013-04-26,7808.1
38_97_2013-05-03,5750.793333333334
38_97_2013-05-10,5750.793333333334
38_97_2013-05-17,5750.793333333334
38_97_2013-05-24,5750.793333333334
38_97_2013-05-31,5750.793333333334
38_97_2013-06-07,5750.793333333334
38_97_2013-06-14,5750.793333333334
38_97_2013-06-21,4941.23
38_97_2013-06-28,5750.793333333334
38_97_2013-07-05,5750.793333333334
38_97_2013-07-12,5750.793333333334
38_97_2013-07-19,5750.793333333334
38_97_2013-07-26,5750.793333333334
38_98_2012-11-02,3985.4533333333334
38_98_2012-11-09,3966.61
38_98_2012-11-16,3888.01
38_98_2012-11-23,4541.79
38_98_2012-11-30,4235.076666666667
38_98_2012-12-07,4179.150000000001
38_98_2012-12-14,3961.76
38_98_2012-12-21,4199.145
38_98_2012-12-28,4477.275
38_98_2013-01-04,6182.6
38_98_2013-01-11,4221.2
38_98_2013-01-18,4221.2
38_98_2013-01-25,5135.82
38_98_2013-02-01,4606.215
38_98_2013-02-08,4507.42
38_98_2013-02-15,4759.31
38_98_2013-02-22,4898.080000000001
38_98_2013-03-01,5504.35
38_98_2013-03-08,5741.555
38_98_2013-03-15,4344.514999999999
38_98_2013-03-22,4834.57
38_98_2013-03-29,5340.25
38_98_2013-04-05,4306.8949999999995
38_98_2013-04-12,4300.27
38_98_2013-04-19,4821.235000000001
38_98_2013-04-26,5082.990000000001
38_98_2013-05-03,5058.955
38_98_2013-05-10,4467.56
38_98_2013-05-17,4553.005
38_98_2013-05-24,4955.615
38_98_2013-05-31,4854.583333333333
38_98_2013-06-07,4213.86
38_98_2013-06-14,4153.61
38_98_2013-06-21,4596.9366666666665
38_98_2013-06-28,4221.2
38_98_2013-07-05,3990.4033333333336
38_98_2013-07-12,4117.28
38_98_2013-07-19,4408.013333333333
38_98_2013-07-26,5322.11
38_99_2013-07-05,25.0
39_1_2012-11-02,18248.19
39_1_2012-11-09,18248.19
39_1_2012-11-16,18248.19
39_1_2012-11-23,17326.005
39_1_2012-11-30,18248.19
39_1_2012-12-07,18248.19
39_1_2012-12-14,17703.735
39_1_2012-12-21,18248.19
39_1_2012-12-28,18009.3
39_1_2013-01-04,18248.19
39_1_2013-01-11,18248.19
39_1_2013-01-18,18248.19
39_1_2013-01-25,13114.165
39_1_2013-02-01,18248.19
39_1_2013-02-08,17326.005
39_1_2013-02-15,19821.73
39_1_2013-02-22,20366.71
39_1_2013-03-01,35662.535
39_1_2013-03-08,51402.01
39_1_2013-03-15,18248.19
39_1_2013-03-22,18248.19
39_1_2013-03-29,18248.19
39_1_2013-04-05,17685.155
39_1_2013-04-12,19165.025
39_1_2013-04-19,22146.559999999998
39_1_2013-04-26,38616.93666666667
39_1_2013-05-03,17556.07
39_1_2013-05-10,38585.08
39_1_2013-05-17,13029.27
39_1_2013-05-24,18248.19
39_1_2013-05-31,14234.96
39_1_2013-06-07,18248.19
39_1_2013-06-14,18248.19
39_1_2013-06-21,18248.19
39_1_2013-06-28,18248.19
39_1_2013-07-05,18248.19
39_1_2013-07-12,18248.19
39_1_2013-07-19,18248.19
39_1_2013-07-26,18248.19
39_2_2012-11-02,71396.995
39_2_2012-11-09,68174.86499999999
39_2_2012-11-16,69334.86333333333
39_2_2012-11-23,78483.875
39_2_2012-11-30,73121.34333333334
39_2_2012-12-07,78245.655
39_2_2012-12-14,77122.74
39_2_2012-12-21,78099.38500000001
39_2_2012-12-28,68174.86499999999
39_2_2013-01-04,68174.86499999999
39_2_2013-01-11,68174.86499999999
39_2_2013-01-18,68174.86499999999
39_2_2013-01-25,60251.88
39_2_2013-02-01,63063.015
39_2_2013-02-08,68174.86499999999
39_2_2013-02-15,52181.25
39_2_2013-02-22,59730.97
39_2_2013-03-01,53982.93
39_2_2013-03-08,62061.31
39_2_2013-03-15,62851.895000000004
39_2_2013-03-22,64492.649999999994
39_2_2013-03-29,60912.75
39_2_2013-04-05,63979.65666666667
39_2_2013-04-12,68174.86499999999
39_2_2013-04-19,59550.1
39_2_2013-04-26,68174.86499999999
39_2_2013-05-03,68174.86499999999
39_2_2013-05-10,69255.52
39_2_2013-05-17,68174.86499999999
39_2_2013-05-24,65483.03
39_2_2013-05-31,61763.76666666666
39_2_2013-06-07,68174.86499999999
39_2_2013-06-14,68886.47333333334
39_2_2013-06-21,71890.68
39_2_2013-06-28,72107.275
39_2_2013-07-05,70500.31333333334
39_2_2013-07-12,63205.049999999996
39_2_2013-07-19,68174.86499999999
39_2_2013-07-26,72734.38500000001
39_3_2012-11-02,29421.11
39_3_2012-11-09,37540.36
39_3_2012-11-16,44940.136666666665
39_3_2012-11-23,67214.8
39_3_2012-11-30,61398.57
39_3_2012-12-07,92628.93
39_3_2012-12-14,87586.3
39_3_2012-12-21,43499.18666666666
39_3_2012-12-28,20105.64
39_3_2013-01-04,14868.119999999999
39_3_2013-01-11,14868.119999999999
39_3_2013-01-18,14868.119999999999
39_3_2013-01-25,14868.119999999999
39_3_2013-02-01,14868.119999999999
39_3_2013-02-08,14868.119999999999
39_3_2013-02-15,14868.119999999999
39_3_2013-02-22,14868.119999999999
39_3_2013-03-01,14868.119999999999
39_3_2013-03-08,14868.119999999999
39_3_2013-03-15,14868.119999999999
39_3_2013-03-22,14868.119999999999
39_3_2013-03-29,14868.119999999999
39_3_2013-04-05,14868.119999999999
39_3_2013-04-12,14868.119999999999
39_3_2013-04-19,14868.119999999999
39_3_2013-04-26,14868.119999999999
39_3_2013-05-03,14868.119999999999
39_3_2013-05-10,14868.119999999999
39_3_2013-05-17,14868.119999999999
39_3_2013-05-24,14868.119999999999
39_3_2013-05-31,14868.119999999999
39_3_2013-06-07,14868.119999999999
39_3_2013-06-14,14868.119999999999
39_3_2013-06-21,14868.119999999999
39_3_2013-06-28,14868.119999999999
39_3_2013-07-05,14868.119999999999
39_3_2013-07-12,14868.119999999999
39_3_2013-07-19,14868.119999999999
39_3_2013-07-26,14868.119999999999
39_4_2012-11-02,41700.34
39_4_2012-11-09,41700.34
39_4_2012-11-16,41700.34
39_4_2012-11-23,51111.543333333335
39_4_2012-11-30,49945.22666666666
39_4_2012-12-07,55233.10333333333
39_4_2012-12-14,53474.64000000001
39_4_2012-12-21,41700.34
39_4_2012-12-28,41700.34
39_4_2013-01-04,41700.34
39_4_2013-01-11,41700.34
39_4_2013-01-18,41700.34
39_4_2013-01-25,48642.06
39_4_2013-02-01,41700.34
39_4_2013-02-08,41700.34
39_4_2013-02-15,40516.520000000004
39_4_2013-02-22,41700.34
39_4_2013-03-01,37515.615000000005
39_4_2013-03-08,39794.020000000004
39_4_2013-03-15,38514.285
39_4_2013-03-22,41700.34
39_4_2013-03-29,39611.09333333333
39_4_2013-04-05,36718.89
39_4_2013-04-12,40555.746666666666
39_4_2013-04-19,41700.34
39_4_2013-04-26,54049.83
39_4_2013-05-03,41700.34
39_4_2013-05-10,38945.96
39_4_2013-05-17,41700.34
39_4_2013-05-24,41700.34
39_4_2013-05-31,39023.12
39_4_2013-06-07,41700.34
39_4_2013-06-14,41700.34
39_4_2013-06-21,48775.49333333334
39_4_2013-06-28,41700.34
39_4_2013-07-05,41700.34
39_4_2013-07-12,41815.013333333336
39_4_2013-07-19,41700.34
39_4_2013-07-26,47591.13999999999
39_5_2012-11-02,17293.239999999998
39_5_2012-11-09,17293.239999999998
39_5_2012-11-16,17684.54
39_5_2012-11-23,17293.239999999998
39_5_2012-11-30,17293.239999999998
39_5_2012-12-07,17293.239999999998
39_5_2012-12-14,23122.62
39_5_2012-12-21,17293.239999999998
39_5_2012-12-28,17428.39
39_5_2013-01-04,17293.239999999998
39_5_2013-01-11,17293.239999999998
39_5_2013-01-18,17293.239999999998
39_5_2013-01-25,17293.239999999998
39_5_2013-02-01,13268.06
39_5_2013-02-08,15053.435
39_5_2013-02-15,16037.220000000001
39_5_2013-02-22,17293.239999999998
39_5_2013-03-01,17293.239999999998
39_5_2013-03-08,17293.239999999998
39_5_2013-03-15,17293.239999999998
39_5_2013-03-22,17293.239999999998
39_5_2013-03-29,17293.239999999998
39_5_2013-04-05,26046.235
39_5_2013-04-12,23262.86
39_5_2013-04-19,26081.26
39_5_2013-04-26,24561.663333333334
39_5_2013-05-03,17293.239999999998
39_5_2013-05-10,17293.239999999998
39_5_2013-05-17,17293.239999999998
39_5_2013-05-24,17293.239999999998
39_5_2013-05-31,16906.95
39_5_2013-06-07,17140.97
39_5_2013-06-14,17190.65
39_5_2013-06-21,17293.239999999998
39_5_2013-06-28,24435.45
39_5_2013-07-05,23976.559999999998
39_5_2013-07-12,17293.239999999998
39_5_2013-07-19,17293.239999999998
39_5_2013-07-26,17293.239999999998
39_6_2012-11-02,5794.8099999999995
39_6_2012-11-09,5137.415
39_6_2012-11-16,2969.725
39_6_2012-11-23,4904.62
39_6_2012-11-30,4764.79
39_6_2012-12-07,2969.725
39_6_2012-12-14,2969.725
39_6_2012-12-21,2969.725
39_6_2012-12-28,2969.725
39_6_2013-01-04,2969.725
39_6_2013-01-11,2969.725
39_6_2013-01-18,2969.725
39_6_2013-01-25,2969.725
39_6_2013-02-01,2778.62
39_6_2013-02-08,2419.09
39_6_2013-02-15,2969.725
39_6_2013-02-22,2437.133333333333
39_6_2013-03-01,2969.725
39_6_2013-03-08,5227.34
39_6_2013-03-15,2969.725
39_6_2013-03-22,2969.725
39_6_2013-03-29,4777.76
39_6_2013-04-05,2395.37
39_6_2013-04-12,2969.725
39_6_2013-04-19,2969.725
39_6_2013-04-26,2969.725
39_6_2013-05-03,2969.725
39_6_2013-05-10,2969.725
39_6_2013-05-17,2969.725
39_6_2013-05-24,2969.725
39_6_2013-05-31,5354.723333333333
39_6_2013-06-07,5286.163333333333
39_6_2013-06-14,6030.705
39_6_2013-06-21,6115.41
39_6_2013-06-28,7416.764999999999
39_6_2013-07-05,5266.3966666666665
39_6_2013-07-12,2969.725
39_6_2013-07-19,6882.54
39_6_2013-07-26,2969.725
39_7_2012-11-02,31085.32
39_7_2012-11-09,31085.32
39_7_2012-11-16,29937.446666666667
39_7_2012-11-23,31085.32
39_7_2012-11-30,30656.03
39_7_2012-12-07,31085.32
39_7_2012-12-14,23754.03
39_7_2012-12-21,29210.36
39_7_2012-12-28,31085.32
39_7_2013-01-04,31085.32
39_7_2013-01-11,31085.32
39_7_2013-01-18,31085.32
39_7_2013-01-25,20525.08
39_7_2013-02-01,20961.38
39_7_2013-02-08,20560.965
39_7_2013-02-15,21832.765
39_7_2013-02-22,23559.52666666667
39_7_2013-03-01,24584.275
39_7_2013-03-08,30115.925
39_7_2013-03-15,25937.835
39_7_2013-03-22,26142.46
39_7_2013-03-29,29778.879999999997
39_7_2013-04-05,31085.32
39_7_2013-04-12,21585.77
39_7_2013-04-19,39673.64
39_7_2013-04-26,43579.265
39_7_2013-05-03,31085.32
39_7_2013-05-10,42201.6
39_7_2013-05-17,37469.21000000001
39_7_2013-05-24,36979.705
39_7_2013-05-31,31085.32
39_7_2013-06-07,36074.676666666666
39_7_2013-06-14,41361.0
39_7_2013-06-21,52242.83
39_7_2013-06-28,42311.31
39_7_2013-07-05,42336.575
39_7_2013-07-12,35378.27
39_7_2013-07-19,36893.7
39_7_2013-07-26,36665.83666666667
39_8_2012-11-02,36924.445
39_8_2012-11-09,37540.14666666667
39_8_2012-11-16,35944.175
39_8_2012-11-23,36858.32
39_8_2012-11-30,34700.64
39_8_2012-12-07,35666.15333333333
39_8_2012-12-14,34819.73333333333
39_8_2012-12-21,37652.85333333333
39_8_2012-12-28,37012.119999999995
39_8_2013-01-04,34700.64
39_8_2013-01-11,34700.64
39_8_2013-01-18,34700.64
39_8_2013-01-25,32980.865
39_8_2013-02-01,33509.09
39_8_2013-02-08,35731.1
39_8_2013-02-15,33575.72
39_8_2013-02-22,36229.59
39_8_2013-03-01,34700.64
39_8_2013-03-08,35285.82
39_8_2013-03-15,35144.32
39_8_2013-03-22,36487.935
39_8_2013-03-29,34700.64
39_8_2013-04-05,34700.64
39_8_2013-04-12,34700.64
39_8_2013-04-19,38556.39
39_8_2013-04-26,32535.435
39_8_2013-05-03,34766.543333333335
39_8_2013-05-10,37803.7
39_8_2013-05-17,34946.47666666666
39_8_2013-05-24,34700.64
39_8_2013-05-31,33047.335
39_8_2013-06-07,37210.3
39_8_2013-06-14,35840.755000000005
39_8_2013-06-21,38210.98
39_8_2013-06-28,35626.46
39_8_2013-07-05,36270.240000000005
39_8_2013-07-12,35797.05333333334
39_8_2013-07-19,38326.795
39_8_2013-07-26,39236.645
39_9_2012-11-02,18938.84
39_9_2012-11-09,19738.77333333333
39_9_2012-11-16,20367.745000000003
39_9_2012-11-23,21572.273333333334
39_9_2012-11-30,22380.74
39_9_2012-12-07,17325.693333333333
39_9_2012-12-14,17630.95
39_9_2012-12-21,21346.68
39_9_2012-12-28,21968.2
39_9_2013-01-04,17630.95
39_9_2013-01-11,17630.95
39_9_2013-01-18,17630.95
39_9_2013-01-25,15576.205
39_9_2013-02-01,12431.955
39_9_2013-02-08,12624.72
39_9_2013-02-15,12692.189999999999
39_9_2013-02-22,12045.465
39_9_2013-03-01,12093.32
39_9_2013-03-08,14466.186666666666
39_9_2013-03-15,14011.91
39_9_2013-03-22,16957.915
39_9_2013-03-29,16093.94
39_9_2013-04-05,23174.21
39_9_2013-04-12,17919.88
39_9_2013-04-19,19292.475
39_9_2013-04-26,17630.95
39_9_2013-05-03,22671.3
39_9_2013-05-10,21487.43
39_9_2013-05-17,21030.88666666667
39_9_2013-05-24,19512.41
39_9_2013-05-31,19203.873333333333
39_9_2013-06-07,20378.42
39_9_2013-06-14,25425.086666666666
39_9_2013-06-21,29186.145
39_9_2013-06-28,24695.096666666668
39_9_2013-07-05,24876.72666666667
39_9_2013-07-12,17630.95
39_9_2013-07-19,22481.215
39_9_2013-07-26,27979.010000000002
39_10_2012-11-02,16725.93
39_10_2012-11-09,16047.92
39_10_2012-11-16,17132.54
39_10_2012-11-23,17004.56
39_10_2012-11-30,17159.31
39_10_2012-12-07,15053.015
39_10_2012-12-14,17905.04
39_10_2012-12-21,17034.725
39_10_2012-12-28,15005.69
39_10_2013-01-04,15984.85
39_10_2013-01-11,15984.85
39_10_2013-01-18,15984.85
39_10_2013-01-25,10499.67
39_10_2013-02-01,10748.01
39_10_2013-02-08,12504.31
39_10_2013-02-15,12056.560000000001
39_10_2013-02-22,11309.04
39_10_2013-03-01,10990.05
39_10_2013-03-08,12952.725
39_10_2013-03-15,13556.52
39_10_2013-03-22,14519.8
39_10_2013-03-29,14943.743333333332
39_10_2013-04-05,13957.384999999998
39_10_2013-04-12,15984.85
39_10_2013-04-19,17821.72
39_10_2013-04-26,21391.87
39_10_2013-05-03,14092.810000000001
39_10_2013-05-10,10380.45
39_10_2013-05-17,13834.5
39_10_2013-05-24,13120.4
39_10_2013-05-31,16271.914999999999
39_10_2013-06-07,14685.286666666667
39_10_2013-06-14,15799.64
39_10_2013-06-21,15182.025
39_10_2013-06-28,17078.190000000002
39_10_2013-07-05,16186.413333333332
39_10_2013-07-12,17063.285
39_10_2013-07-19,16292.305
39_10_2013-07-26,20942.19
39_11_2012-11-02,22357.9
39_11_2012-11-09,22482.103333333333
39_11_2012-11-16,19853.275
39_11_2012-11-23,25008.77
39_11_2012-11-30,23637.506666666668
39_11_2012-12-07,24193.875
39_11_2012-12-14,22922.686666666665
39_11_2012-12-21,20253.41
39_11_2012-12-28,17945.02
39_11_2013-01-04,19430.190000000002
39_11_2013-01-11,19430.190000000002
39_11_2013-01-18,19430.190000000002
39_11_2013-01-25,18880.42
39_11_2013-02-01,20712.12
39_11_2013-02-08,16105.26
39_11_2013-02-15,19430.190000000002
39_11_2013-02-22,16582.47
39_11_2013-03-01,19430.190000000002
39_11_2013-03-08,16525.864999999998
39_11_2013-03-15,15233.64
39_11_2013-03-22,19430.190000000002
39_11_2013-03-29,16318.785
39_11_2013-04-05,19430.190000000002
39_11_2013-04-12,16475.833333333332
39_11_2013-04-19,19430.190000000002
39_11_2013-04-26,19500.75
39_11_2013-05-03,20339.3
39_11_2013-05-10,17765.093333333334
39_11_2013-05-17,18626.675000000003
39_11_2013-05-24,19360.56666666667
39_11_2013-05-31,19430.190000000002
39_11_2013-06-07,19430.190000000002
39_11_2013-06-14,21825.943333333333
39_11_2013-06-21,23119.22
39_11_2013-06-28,22797.82
39_11_2013-07-05,24427.625
39_11_2013-07-12,21839.533333333336
39_11_2013-07-19,22381.32666666667
39_11_2013-07-26,23990.27666666667
39_12_2012-11-02,5529.663333333333
39_12_2012-11-09,4664.79
39_12_2012-11-16,5148.895
39_12_2012-11-23,4473.18
39_12_2012-11-30,5315.07
39_12_2012-12-07,4766.37
39_12_2012-12-14,4473.18
39_12_2012-12-21,4473.18
39_12_2012-12-28,5414.735000000001
39_12_2013-01-04,4473.18
39_12_2013-01-11,4473.18
39_12_2013-01-18,4473.18
39_12_2013-01-25,3105.85
39_12_2013-02-01,3488.835
39_12_2013-02-08,3477.81
39_12_2013-02-15,4224.93
39_12_2013-02-22,4667.445
39_12_2013-03-01,4116.045
39_12_2013-03-08,3890.17
39_12_2013-03-15,3856.96
39_12_2013-03-22,3985.4
39_12_2013-03-29,3694.366666666667
39_12_2013-04-05,5745.86
39_12_2013-04-12,4458.78
39_12_2013-04-19,5251.675
39_12_2013-04-26,4473.18
39_12_2013-05-03,4061.43
39_12_2013-05-10,4473.18
39_12_2013-05-17,4514.745
39_12_2013-05-24,5300.105
39_12_2013-05-31,4473.18
39_12_2013-06-07,4473.18
39_12_2013-06-14,4908.506666666667
39_12_2013-06-21,4883.755
39_12_2013-06-28,5117.36
39_12_2013-07-05,5335.263333333333
39_12_2013-07-12,3887.4800000000005
39_12_2013-07-19,5242.89
39_12_2013-07-26,5023.15
39_13_2012-11-02,59891.76
39_13_2012-11-09,57904.44
39_13_2012-11-16,56277.36000000001
39_13_2012-11-23,59872.09666666667
39_13_2012-11-30,61250.585
39_13_2012-12-07,64682.46
39_13_2012-12-14,59798.854999999996
39_13_2012-12-21,62624.315
39_13_2012-12-28,60746.11
39_13_2013-01-04,56184.97
39_13_2013-01-11,56184.97
39_13_2013-01-18,56184.97
39_13_2013-01-25,53020.88
39_13_2013-02-01,51782.925
39_13_2013-02-08,58051.494999999995
39_13_2013-02-15,49276.86
39_13_2013-02-22,49688.315
39_13_2013-03-01,48556.25
39_13_2013-03-08,48988.955
39_13_2013-03-15,53664.166666666664
39_13_2013-03-22,56184.97
39_13_2013-03-29,52295.06333333333
39_13_2013-04-05,53025.299999999996
39_13_2013-04-12,49657.43
39_13_2013-04-19,53192.73333333334
39_13_2013-04-26,48504.55
39_13_2013-05-03,56184.97
39_13_2013-05-10,53970.020000000004
39_13_2013-05-17,49745.94
39_13_2013-05-24,54003.89666666667
39_13_2013-05-31,54628.46
39_13_2013-06-07,54699.19
39_13_2013-06-14,54824.79
39_13_2013-06-21,56184.97
39_13_2013-06-28,54663.246666666666
39_13_2013-07-05,56184.97
39_13_2013-07-12,51788.81
39_13_2013-07-19,56184.97
39_13_2013-07-26,53791.225000000006
39_14_2012-11-02,17598.54
39_14_2012-11-09,17598.54
39_14_2012-11-16,17598.54
39_14_2012-11-23,19306.679999999997
39_14_2012-11-30,17598.54
39_14_2012-12-07,24625.703333333335
39_14_2012-12-14,24446.739999999998
39_14_2012-12-21,17598.54
39_14_2012-12-28,20417.693333333333
39_14_2013-01-04,17598.54
39_14_2013-01-11,17598.54
39_14_2013-01-18,17598.54
39_14_2013-01-25,17598.54
39_14_2013-02-01,17598.54
39_14_2013-02-08,19306.679999999997
39_14_2013-02-15,17598.54
39_14_2013-02-22,17711.934999999998
39_14_2013-03-01,17598.54
39_14_2013-03-08,17598.54
39_14_2013-03-15,17598.54
39_14_2013-03-22,17598.54
39_14_2013-03-29,17598.54
39_14_2013-04-05,17598.54
39_14_2013-04-12,17598.54
39_14_2013-04-19,17598.54
39_14_2013-04-26,17598.54
39_14_2013-05-03,17598.54
39_14_2013-05-10,17598.54
39_14_2013-05-17,17598.54
39_14_2013-05-24,17598.54
39_14_2013-05-31,17598.54
39_14_2013-06-07,17598.54
39_14_2013-06-14,17598.54
39_14_2013-06-21,20893.45
39_14_2013-06-28,17598.54
39_14_2013-07-05,17598.54
39_14_2013-07-12,17598.54
39_14_2013-07-19,17598.54
39_14_2013-07-26,17598.54
39_16_2012-11-02,29588.195
39_16_2012-11-09,25358.069999999996
39_16_2012-11-16,19654.64
39_16_2012-11-23,24443.77
39_16_2012-11-30,23943.319999999996
39_16_2012-12-07,19477.465
39_16_2012-12-14,18402.256666666664
39_16_2012-12-21,20493.70666666667
39_16_2012-12-28,22327.364999999998
39_16_2013-01-04,16717.0
39_16_2013-01-11,16717.0
39_16_2013-01-18,16717.0
39_16_2013-01-25,16717.0
39_16_2013-02-01,16717.0
39_16_2013-02-08,16717.0
39_16_2013-02-15,16717.0
39_16_2013-02-22,16717.0
39_16_2013-03-01,16717.0
39_16_2013-03-08,16717.0
39_16_2013-03-15,20517.375
39_16_2013-03-22,37100.56333333333
39_16_2013-03-29,43401.535
39_16_2013-04-05,51646.125
39_16_2013-04-12,47062.28333333333
39_16_2013-04-19,56426.285
39_16_2013-04-26,56256.39
39_16_2013-05-03,45927.075
39_16_2013-05-10,45237.165
39_16_2013-05-17,48175.38999999999
39_16_2013-05-24,48481.69333333333
39_16_2013-05-31,40827.46
39_16_2013-06-07,39024.736666666664
39_16_2013-06-14,44499.6
39_16_2013-06-21,54914.75
39_16_2013-06-28,34211.115
39_16_2013-07-05,36784.56
39_16_2013-07-12,31793.073333333334
39_16_2013-07-19,31835.85666666667
39_16_2013-07-26,38243.64
39_17_2012-11-02,11101.826666666666
39_17_2012-11-09,12621.440000000002
39_17_2012-11-16,10654.04
39_17_2012-11-23,12694.193333333335
39_17_2012-11-30,13539.35
39_17_2012-12-07,14143.465
39_17_2012-12-14,12991.016666666665
39_17_2012-12-21,13389.693333333335
39_17_2012-12-28,12598.676666666666
39_17_2013-01-04,11101.826666666666
39_17_2013-01-11,11101.826666666666
39_17_2013-01-18,11101.826666666666
39_17_2013-01-25,11537.61
39_17_2013-02-01,10168.19
39_17_2013-02-08,10641.705
39_17_2013-02-15,10054.785
39_17_2013-02-22,10642.473333333333
39_17_2013-03-01,11101.826666666666
39_17_2013-03-08,11421.445
39_17_2013-03-15,9616.325
39_17_2013-03-22,11435.563333333334
39_17_2013-03-29,10671.95
39_17_2013-04-05,11738.27
39_17_2013-04-12,11101.826666666666
39_17_2013-04-19,10519.980000000001
39_17_2013-04-26,11267.35
39_17_2013-05-03,9658.385
39_17_2013-05-10,9550.93
39_17_2013-05-17,9795.79
39_17_2013-05-24,11637.95
39_17_2013-05-31,11678.405
39_17_2013-06-07,10894.413333333332
39_17_2013-06-14,10039.060000000001
39_17_2013-06-21,11261.384999999998
39_17_2013-06-28,11101.826666666666
39_17_2013-07-05,11175.783333333333
39_17_2013-07-12,10051.195
39_17_2013-07-19,10161.935
39_17_2013-07-26,11101.826666666666
39_18_2012-11-02,6332.98
39_18_2012-11-09,6332.98
39_18_2012-11-16,6332.98
39_18_2012-11-23,6332.98
39_18_2012-11-30,6332.98
39_18_2012-12-07,6332.98
39_18_2012-12-14,6332.98
39_18_2012-12-21,6332.98
39_18_2012-12-28,6332.98
39_18_2013-01-04,6332.98
39_18_2013-01-11,6332.98
39_18_2013-01-18,6332.98
39_18_2013-01-25,8064.96
39_18_2013-02-01,6332.98
39_18_2013-02-08,6332.98
39_18_2013-02-15,6332.98
39_18_2013-02-22,4560.715
39_18_2013-03-01,10205.34
39_18_2013-03-08,14496.025
39_18_2013-03-15,6332.98
39_18_2013-03-22,6332.98
39_18_2013-03-29,6332.98
